db00361,drug-disease,dis:pancreatic neoplasms,0
db00361,drug-disease,dis:pancytopenia,0
db00361,drug-disease,dis:paresthesia,0
db00361,drug-disease,dis:peripheral nervous system diseases,0
db00361,drug-disease,dis:phlebitis,0
db00361,drug-disease,dis:polyneuropathies,0
db00361,drug-disease,dis:prostatic neoplasms,0
db00361,drug-disease,dis:pulmonary embolism,0
db00361,drug-disease,dis:spinal cord diseases,0
db00361,drug-disease,dis:stomatitis,0
db00361,drug-disease,dis:thrombocytopenia,0
db00361,drug-disease,dis:thromboembolism,0
db00361,drug-disease,dis:tinnitus,0
db00361,drug-disease,dis:vascular diseases,0
db00361,drug-disease,dis:vomiting,0
db00361,drug-disease,"dis:glomerulonephritis, membranous",0
db00361,drug-disease,dis:liver failure,0
db00361,drug-disease,dis:myocardial ischemia,0
db00361,drug-disease,dis:sepsis,0
db00361,drug-disease,dis:venous thrombosis,0
db00361,drug-disease,dis:neurotoxicity syndromes,0
db00361,drug-disease,dis:mucositis,0
db00361,drug-disease,dis:drug-related side effects and adverse reactions,0
db01136,drug-disease,dis:albuminuria,0
db01136,drug-disease,dis:angina pectoris,0
db01136,drug-disease,"dis:arrhythmias, cardiac",0
db01136,drug-disease,dis:atrial fibrillation,0
db01136,drug-disease,dis:atrial flutter,0
db01136,drug-disease,dis:autonomic nervous system diseases,0
db01136,drug-disease,dis:bradycardia,0
db01136,drug-disease,"dis:cardiomyopathy, dilated",0
db01136,drug-disease,"dis:cardiomyopathy, hypertrophic",0
db01136,drug-disease,dis:dementia,0
db01136,drug-disease,dis:drug eruptions,0
db01136,drug-disease,dis:diabetic angiopathies,0
db01136,drug-disease,"dis:disease models, animal",0
db01136,drug-disease,dis:dizziness,0
db01136,drug-disease,dis:endomyocardial fibrosis,0
db01136,drug-disease,dis:fever,0
db01136,drug-disease,dis:glioma,0
db01136,drug-disease,dis:headache,0
db01136,drug-disease,dis:heart arrest,0
db01136,drug-disease,"dis:heart defects, congenital",0
db01136,drug-disease,dis:heart diseases,0
db01136,drug-disease,dis:cardiomegaly,0
db01136,drug-disease,dis:heart failure,0
db01136,drug-disease,dis:hyperemia,0
db01136,drug-disease,dis:hypertension,0
db01136,drug-disease,"dis:hypertension, portal",0
db01136,drug-disease,"dis:hypertension, pulmonary",0
db01136,drug-disease,"dis:hypertension, renal",0
db01136,drug-disease,dis:hypotension,0
db01136,drug-disease,"dis:hypotension, orthostatic",0
db01136,drug-disease,dis:inflammation,0
db01136,drug-disease,dis:insulin resistance,0
db01136,drug-disease,dis:kidney diseases,0
db01136,drug-disease,"dis:kidney failure, chronic",0
db01136,drug-disease,dis:memory disorders,0
db01136,drug-disease,dis:movement disorders,0
db01136,drug-disease,dis:cardiomyopathies,0
db01136,drug-disease,dis:myocardial infarction,0
db01136,drug-disease,dis:myocarditis,0
db01136,drug-disease,dis:necrosis,0
db01136,drug-disease,dis:postoperative complications,0
db01136,drug-disease,dis:proteinuria,0
db01136,drug-disease,dis:pruritus,0
db01136,drug-disease,dis:quadriplegia,0
db01136,drug-disease,dis:rhabdomyolysis,0
db01136,drug-disease,dis:sleep wake disorders,0
db01136,drug-disease,dis:stevens-johnson syndrome,0
db01136,drug-disease,dis:tachycardia,0
db01136,drug-disease,dis:ventricular fibrillation,0
db01136,drug-disease,dis:reperfusion injury,0
db01136,drug-disease,dis:myocardial reperfusion injury,0
db01136,drug-disease,dis:weight loss,0
db01136,drug-disease,"dis:death, sudden, cardiac",0
db01136,drug-disease,"dis:tachycardia, ventricular",0
db01136,drug-disease,dis:myocardial ischemia,0
db01136,drug-disease,"dis:hypertrophy, left ventricular",0
db01136,drug-disease,"dis:vasculitis, leukocytoclastic, cutaneous",0
db01136,drug-disease,"dis:ventricular dysfunction, left",0
db01136,drug-disease,dis:ventricular dysfunction,0
db01136,drug-disease,dis:cocaine-related disorders,0
db01136,drug-disease,"dis:infarction, middle cerebral artery",0
db01136,drug-disease,dis:ventricular remodeling,0
db01136,drug-disease,dis:stroke,0
db01136,drug-disease,dis:coronary stenosis,0
db01136,drug-disease,dis:renal insufficiency,0
db01136,drug-disease,dis:acute coronary syndrome,0
db01136,drug-disease,dis:atrioventricular block,0
db01136,drug-disease,dis:chemical and drug induced liver injury,0
db01136,drug-disease,dis:acute kidney injury,0
db01136,drug-disease,dis:drug overdose,0
db01136,drug-disease,dis:drug-related side effects and adverse reactions,0
db01136,drug-disease,dis:cardiotoxicity,0
db00542,drug-disease,dis:albuminuria,1
db00542,drug-disease,dis:angioedema,0
db00542,drug-disease,dis:atrial fibrillation,1
db00542,drug-disease,dis:carcinoma,1
db00542,drug-disease,"dis:cardiomyopathy, dilated",1
db00542,drug-disease,dis:cough,0
db00542,drug-disease,dis:diabetic nephropathies,1
db00542,drug-disease,dis:endomyocardial fibrosis,1
db00542,drug-disease,dis:fibrosis,1
db00542,drug-disease,dis:glomerulonephritis,1
db00542,drug-disease,"dis:glomerulosclerosis, focal segmental",1
db00542,drug-disease,dis:heart failure,1
db00542,drug-disease,dis:hepatitis,0
db00542,drug-disease,dis:hyperglycemia,1
db00542,drug-disease,dis:hyperinsulinism,1
db00542,drug-disease,dis:hypertension,1
db00542,drug-disease,"dis:hypertension, renal",1
db00542,drug-disease,dis:hypertrophy,1
db00542,drug-disease,dis:insulin resistance,1
db00542,drug-disease,dis:intestinal diseases,0
db00542,drug-disease,dis:kidney diseases,1
db00542,drug-disease,"dis:kidney failure, chronic",1
db00542,drug-disease,"dis:neoplasms, experimental",1
db00542,drug-disease,"dis:neovascularization, pathologic",1
db00542,drug-disease,dis:nephrosclerosis,1
db00542,drug-disease,dis:nephrotic syndrome,1
db00542,drug-disease,dis:proteinuria,1
db00542,drug-disease,dis:rhabdomyolysis,0
db00542,drug-disease,dis:stevens-johnson syndrome,0
db00542,drug-disease,dis:uremia,1
db00542,drug-disease,dis:myocardial reperfusion injury,1
db00542,drug-disease,dis:weight loss,1
db00542,drug-disease,dis:myocardial ischemia,1
db00542,drug-disease,"dis:hypertrophy, left ventricular",1
db00542,drug-disease,dis:glucose intolerance,1
db00542,drug-disease,"dis:ventricular dysfunction, left",1
db00542,drug-disease,dis:ventricular remodeling,1
db00542,drug-disease,dis:metabolic syndrome,1
db00542,drug-disease,dis:atherosclerosis,1
db00542,drug-disease,dis:renal insufficiency,1
db00542,drug-disease,dis:acute coronary syndrome,1
db00542,drug-disease,dis:acute kidney injury,0
db01097,drug-disease,"dis:abnormalities, multiple",0
db01097,drug-disease,dis:arthritis,0
db01097,drug-disease,"dis:arthritis, experimental",0
db01097,drug-disease,"dis:arthritis, rheumatoid",0
db01097,drug-disease,dis:cleft palate,0
db01097,drug-disease,dis:diarrhea,0
db01097,drug-disease,dis:erythema multiforme,0
db01097,drug-disease,dis:fatty liver,0
db01097,drug-disease,"dis:heart septal defects, ventricular",0
db01097,drug-disease,dis:hematuria,0
db01097,drug-disease,dis:hypertension,0
db01097,drug-disease,dis:leukopenia,0
db01097,drug-disease,dis:liver cirrhosis,0
db01097,drug-disease,"dis:nephritis, interstitial",0
db01097,drug-disease,dis:neural tube defects,0
db01097,drug-disease,dis:pancytopenia,0
db01097,drug-disease,dis:peripheral nervous system diseases,0
db01097,drug-disease,dis:polyneuropathies,0
db01097,drug-disease,dis:stevens-johnson syndrome,0
db01097,drug-disease,dis:vasculitis,0
db01097,drug-disease,"dis:limb deformities, congenital",0
db01097,drug-disease,dis:craniofacial abnormalities,0
db01097,drug-disease,dis:chemical and drug induced liver injury,0
db00555,drug-disease,dis:ataxia,0
db00555,drug-disease,dis:back pain,0
db00555,drug-disease,dis:basal ganglia diseases,0
db00555,drug-disease,dis:blood coagulation disorders,0
db00555,drug-disease,dis:chorea,0
db00555,drug-disease,dis:delirium,0
db00555,drug-disease,dis:drug eruptions,0
db00555,drug-disease,dis:diplopia,0
db00555,drug-disease,dis:disseminated intravascular coagulation,0
db00555,drug-disease,dis:dizziness,0
db00555,drug-disease,dis:drug hypersensitivity,0
db00555,drug-disease,dis:dystonia,0
db00555,drug-disease,dis:edema,0
db00555,drug-disease,dis:eosinophilia,0
db00555,drug-disease,dis:epilepsy,0
db00555,drug-disease,"dis:epilepsy, generalized",0
db00555,drug-disease,"dis:epilepsy, tonic-clonic",0
db00555,drug-disease,"dis:epilepsies, myoclonic",0
db00555,drug-disease,"dis:epilepsy, absence",0
db00555,drug-disease,dis:exanthema,0
db00555,drug-disease,dis:fatigue,0
db00555,drug-disease,dis:fever,0
db00555,drug-disease,dis:gastrointestinal diseases,0
db00555,drug-disease,dis:hallucinations,0
db00555,drug-disease,dis:headache,0
db00555,drug-disease,dis:heart arrest,0
db00555,drug-disease,dis:hepatomegaly,0
db00555,drug-disease,dis:hyperalgesia,0
db00555,drug-disease,dis:hyperkinesis,0
db00555,drug-disease,dis:erectile dysfunction,0
db00555,drug-disease,dis:sleep initiation and maintenance disorders,0
db00555,drug-disease,dis:jaundice,0
db00555,drug-disease,dis:learning disorders,0
db00555,drug-disease,dis:lymphatic diseases,0
db00555,drug-disease,dis:memory disorders,0
db00555,drug-disease,"dis:meningitis, aseptic",0
db00555,drug-disease,dis:movement disorders,0
db00555,drug-disease,dis:multiple organ failure,0
db00555,drug-disease,dis:myoclonus,0
db00555,drug-disease,dis:nerve degeneration,0
db00555,drug-disease,dis:nervous system diseases,0
db00555,drug-disease,dis:neuralgia,0
db00555,drug-disease,dis:pancytopenia,0
db00555,drug-disease,"dis:parkinson disease, secondary",0
db00555,drug-disease,dis:pneumonia,0
db00555,drug-disease,dis:pruritus,0
db00555,drug-disease,"dis:psychoses, substance-induced",0
db00555,drug-disease,dis:rhabdomyolysis,0
db00555,drug-disease,dis:seizures,0
db00555,drug-disease,dis:status epilepticus,0
db00555,drug-disease,dis:stevens-johnson syndrome,0
db00555,drug-disease,dis:substance withdrawal syndrome,0
db00555,drug-disease,dis:tremor,0
db00555,drug-disease,"dis:liver failure, acute",0
db00555,drug-disease,dis:cocaine-related disorders,0
db00555,drug-disease,dis:chemical and drug induced liver injury,0
db00555,drug-disease,dis:drug-related side effects and adverse reactions,0
db01149,drug-disease,dis:basal ganglia diseases,1
db01149,drug-disease,dis:bradycardia,0
db01149,drug-disease,dis:coma,0
db01149,drug-disease,dis:confusion,0
db01149,drug-disease,dis:headache,0
db01149,drug-disease,dis:heart diseases,0
db01149,drug-disease,dis:hepatic encephalopathy,0
db01149,drug-disease,dis:hepatitis,0
db01149,drug-disease,dis:jaundice,0
db01149,drug-disease,dis:liver diseases,0
db01149,drug-disease,dis:muscle rigidity,0
db01149,drug-disease,dis:myoclonus,0
db01149,drug-disease,dis:myositis,0
db01149,drug-disease,dis:rhabdomyolysis,0
db01149,drug-disease,"dis:sexual dysfunction, physiological",0
db01149,drug-disease,dis:sleep wake disorders,0
db01149,drug-disease,dis:vision disorders,0
db01149,drug-disease,dis:liver failure,0
db01149,drug-disease,"dis:akathisia, drug-induced",1
db01149,drug-disease,"dis:liver failure, acute",0
db01149,drug-disease,dis:cocaine-related disorders,1
db01149,drug-disease,dis:serotonin syndrome,0
db01149,drug-disease,dis:renal insufficiency,0
db01149,drug-disease,dis:chemical and drug induced liver injury,0
db00519,drug-disease,dis:albuminuria,1
db00519,drug-disease,dis:angioedema,0
db00519,drug-disease,dis:coronary vasospasm,1
db00519,drug-disease,dis:cough,0
db00519,drug-disease,dis:edema,0
db00519,drug-disease,dis:headache,0
db00519,drug-disease,dis:heart failure,1
db00519,drug-disease,dis:hypertension,1
db00519,drug-disease,dis:memory disorders,1
db00519,drug-disease,dis:movement disorders,1
db00519,drug-disease,dis:myocardial infarction,1
db00519,drug-disease,dis:nausea,0
db00519,drug-disease,dis:proteinuria,1
db00519,drug-disease,dis:stevens-johnson syndrome,0
db00519,drug-disease,dis:vertigo,0
db00519,drug-disease,dis:reperfusion injury,1
db00519,drug-disease,dis:weight loss,1
db00519,drug-disease,dis:myocardial ischemia,1
db00519,drug-disease,"dis:hypertrophy, left ventricular",1
db00519,drug-disease,"dis:ventricular dysfunction, left",1
db00519,drug-disease,dis:neurodegenerative diseases,1
db00519,drug-disease,dis:renal insufficiency,1
db00758,drug-disease,dis:agranulocytosis,0
db00758,drug-disease,"dis:anemia, aplastic",0
db00758,drug-disease,dis:angioedema,0
db00758,drug-disease,dis:arterial occlusive diseases,0
db00758,drug-disease,dis:atrial fibrillation,0
db00758,drug-disease,dis:cardiovascular diseases,0
db00758,drug-disease,dis:cerebral hemorrhage,0
db00758,drug-disease,dis:brain ischemia,0
db00758,drug-disease,"dis:ischemic attack, transient",0
db00758,drug-disease,dis:cholestasis,0
db00758,drug-disease,dis:coronary artery disease,0
db00758,drug-disease,dis:coronary disease,0
db00758,drug-disease,dis:coronary thrombosis,0
db00758,drug-disease,dis:diabetic angiopathies,0
db00758,drug-disease,dis:drug hypersensitivity,0
db00758,drug-disease,dis:dyspnea,0
db00758,drug-disease,dis:exanthema,0
db00758,drug-disease,dis:fever,0
db00758,drug-disease,dis:hallucinations,0
db00758,drug-disease,dis:headache,0
db00758,drug-disease,dis:hemolytic-uremic syndrome,0
db00758,drug-disease,dis:hemorrhage,0
db00758,drug-disease,dis:hepatitis,0
db00758,drug-disease,dis:hypesthesia,0
db00758,drug-disease,dis:intraoperative complications,0
db00758,drug-disease,dis:leukopenia,0
db00758,drug-disease,dis:myocardial infarction,0
db00758,drug-disease,dis:nausea,0
db00758,drug-disease,dis:necrosis,0
db00758,drug-disease,dis:neoplasm metastasis,0
db00758,drug-disease,dis:neutropenia,0
db00758,drug-disease,dis:pulmonary embolism,0
db00758,drug-disease,dis:stevens-johnson syndrome,0
db00758,drug-disease,dis:subarachnoid hemorrhage,0
db00758,drug-disease,dis:syncope,0
db00758,drug-disease,dis:tachycardia,0
db00758,drug-disease,dis:thrombocytopenia,0
db00758,drug-disease,dis:thromboembolism,0
db00758,drug-disease,dis:thrombosis,0
db00758,drug-disease,dis:urticaria,0
db00758,drug-disease,dis:vascular diseases,0
db00758,drug-disease,dis:vomiting,0
db00758,drug-disease,"dis:glomerulonephritis, membranous",0
db00758,drug-disease,dis:myocardial ischemia,0
db00758,drug-disease,dis:venous thrombosis,0
db00758,drug-disease,dis:intracranial hemorrhages,0
db00758,drug-disease,dis:stroke,0
db00758,drug-disease,dis:atherosclerosis,0
db00758,drug-disease,dis:acute coronary syndrome,0
db00758,drug-disease,dis:chemical and drug induced liver injury,0
db00441,drug-disease,dis:adenocarcinoma,1
db00441,drug-disease,dis:alopecia,0
db00441,drug-disease,dis:anaphylaxis,0
db00441,drug-disease,dis:anemia,0
db00441,drug-disease,"dis:anemia, hemolytic",0
db00441,drug-disease,dis:anorexia,0
db00441,drug-disease,dis:hypoxia,1
db00441,drug-disease,dis:aphasia,0
db00441,drug-disease,dis:asthenia,0
db00441,drug-disease,dis:ataxia,0
db00441,drug-disease,dis:atrial fibrillation,0
db00441,drug-disease,dis:atrial flutter,0
db00441,drug-disease,dis:autonomic nervous system diseases,0
db00441,drug-disease,dis:urinary bladder neoplasms,1
db00441,drug-disease,dis:blindness,0
db00441,drug-disease,dis:bone marrow diseases,0
db00441,drug-disease,dis:breast neoplasms,1
db00441,drug-disease,dis:bundle-branch block,0
db00441,drug-disease,dis:carcinoma,1
db00441,drug-disease,"dis:carcinoma, non-small-cell lung",1
db00441,drug-disease,"dis:carcinoma, renal cell",1
db00441,drug-disease,"dis:carcinoma, squamous cell",1
db00441,drug-disease,"dis:carcinoma, transitional cell",1
db00441,drug-disease,dis:uterine cervical neoplasms,1
db00441,drug-disease,dis:chest pain,0
db00441,drug-disease,dis:confusion,0
db00441,drug-disease,dis:deglutition disorders,0
db00441,drug-disease,dis:diarrhea,0
db00441,drug-disease,dis:dyspnea,0
db00441,drug-disease,dis:edema,0
db00441,drug-disease,dis:erythema,0
db00441,drug-disease,dis:exanthema,0
db00441,drug-disease,dis:fatigue,0
db00441,drug-disease,dis:fever,0
db00441,drug-disease,dis:gastrointestinal diseases,0
db00441,drug-disease,dis:headache,0
db00441,drug-disease,dis:heart diseases,0
db00441,drug-disease,dis:heart failure,0
db00441,drug-disease,dis:hematologic diseases,0
db00441,drug-disease,dis:hemolysis,0
db00441,drug-disease,dis:hemolytic-uremic syndrome,0
db00441,drug-disease,"dis:carcinoma, hepatocellular",1
db00441,drug-disease,dis:hodgkin disease,1
db00441,drug-disease,dis:hyperbilirubinemia,0
db00441,drug-disease,dis:hyperkalemia,0
db00441,drug-disease,dis:hypertension,0
db00441,drug-disease,dis:hyponatremia,0
db00441,drug-disease,dis:hypotension,0
db00441,drug-disease,dis:ischemia,0
db00441,drug-disease,dis:kidney diseases,0
db00441,drug-disease,dis:leukopenia,0
db00441,drug-disease,dis:liver neoplasms,1
db00441,drug-disease,dis:lung diseases,0
db00441,drug-disease,dis:lung neoplasms,1
db00441,drug-disease,"dis:lymphoma, non-hodgkin",1
db00441,drug-disease,dis:mesothelioma,1
db00441,drug-disease,dis:multiple myeloma,1
db00441,drug-disease,dis:muscular diseases,0
db00441,drug-disease,dis:myocardial infarction,0
db00441,drug-disease,dis:myoclonus,0
db00441,drug-disease,dis:nausea,0
db00441,drug-disease,dis:necrosis,0
db00441,drug-disease,dis:neoplasms,1
db00441,drug-disease,"dis:neoplasms, experimental",1
db00441,drug-disease,dis:nervous system diseases,0
db00441,drug-disease,dis:neutropenia,0
db00441,drug-disease,dis:ovarian neoplasms,1
db00441,drug-disease,dis:pain,0
db00441,drug-disease,dis:pancreatic neoplasms,1
db00441,drug-disease,dis:paresthesia,0
db00441,drug-disease,dis:pericardial effusion,0
db00441,drug-disease,dis:peripheral nervous system diseases,0
db00441,drug-disease,dis:pneumonia,0
db00441,drug-disease,dis:prostatic neoplasms,1
db00441,drug-disease,dis:pulmonary edema,0
db00441,drug-disease,"dis:respiratory distress syndrome, adult",0
db00441,drug-disease,dis:rhabdomyolysis,0
db00441,drug-disease,dis:seizures,0
db00441,drug-disease,"dis:shock, cardiogenic",0
db00441,drug-disease,dis:stomatitis,0
db00441,drug-disease,"dis:tachycardia, supraventricular",0
db00441,drug-disease,dis:thrombocytopenia,0
db00441,drug-disease,dis:thrombosis,0
db00441,drug-disease,dis:uremia,0
db00441,drug-disease,dis:vasculitis,0
db00441,drug-disease,dis:vision disorders,0
db00441,drug-disease,dis:vomiting,0
db00441,drug-disease,dis:colorectal neoplasms,1
db00441,drug-disease,"dis:glomerulonephritis, membranous",0
db00441,drug-disease,dis:abdominal pain,0
db00441,drug-disease,"dis:lymphoma, large b-cell, diffuse",1
db00441,drug-disease,dis:liver failure,0
db00441,drug-disease,"dis:infarction, middle cerebral artery",1
db00441,drug-disease,dis:venous thrombosis,0
db00441,drug-disease,dis:neurotoxicity syndromes,0
db00441,drug-disease,dis:renal insufficiency,0
db00441,drug-disease,dis:mucositis,0
db00441,drug-disease,dis:lethargy,0
db00441,drug-disease,dis:leukoencephalopathies,0
db00441,drug-disease,dis:acute kidney injury,0
db00441,drug-disease,dis:drug-related side effects and adverse reactions,0
db00197,drug-disease,dis:acidosis,0
db00197,drug-disease,dis:albuminuria,0
db00197,drug-disease,dis:anorexia,0
db00197,drug-disease,"dis:carcinoma, non-small-cell lung",0
db00197,drug-disease,dis:cholestasis,0
db00197,drug-disease,"dis:cholestasis, intrahepatic",0
db00197,drug-disease,dis:colitis,0
db00197,drug-disease,dis:colonic neoplasms,0
db00197,drug-disease,dis:diabetes mellitus,0
db00197,drug-disease,"dis:diabetes mellitus, experimental",0
db00197,drug-disease,"dis:diabetes mellitus, type 2",0
db00197,drug-disease,dis:diabetic angiopathies,0
db00197,drug-disease,dis:diabetic nephropathies,0
db00197,drug-disease,dis:drug hypersensitivity,0
db00197,drug-disease,dis:fatty liver,0
db00197,drug-disease,dis:fibrosis,0
db00197,drug-disease,dis:glioma,0
db00197,drug-disease,dis:glomerulonephritis,0
db00197,drug-disease,dis:heart diseases,0
db00197,drug-disease,dis:hepatic encephalopathy,0
db00197,drug-disease,dis:hepatitis,0
db00197,drug-disease,"dis:carcinoma, hepatocellular",0
db00197,drug-disease,dis:hyperbilirubinemia,0
db00197,drug-disease,dis:hyperglycemia,0
db00197,drug-disease,dis:hyperinsulinism,0
db00197,drug-disease,dis:hyperlipidemias,0
db00197,drug-disease,dis:hyperplasia,0
db00197,drug-disease,dis:hypertension,0
db00197,drug-disease,dis:inflammation,0
db00197,drug-disease,dis:insulin resistance,0
db00197,drug-disease,dis:ischemia,0
db00197,drug-disease,dis:jaundice,0
db00197,drug-disease,dis:liver cirrhosis,0
db00197,drug-disease,dis:liver neoplasms,0
db00197,drug-disease,"dis:liver neoplasms, experimental",0
db00197,drug-disease,dis:lung neoplasms,0
db00197,drug-disease,"dis:mammary neoplasms, experimental",0
db00197,drug-disease,dis:myositis,0
db00197,drug-disease,dis:necrosis,0
db00197,drug-disease,dis:neoplasm invasiveness,0
db00197,drug-disease,"dis:neovascularization, pathologic",0
db00197,drug-disease,dis:pancreatic neoplasms,0
db00197,drug-disease,dis:precancerous conditions,0
db00197,drug-disease,dis:proteinuria,0
db00197,drug-disease,dis:pruritus,0
db00197,drug-disease,dis:psoriasis,0
db00197,drug-disease,dis:pulmonary fibrosis,0
db00197,drug-disease,dis:skin neoplasms,0
db00197,drug-disease,dis:stomach neoplasms,0
db00197,drug-disease,dis:thyroid neoplasms,0
db00197,drug-disease,dis:hypertriglyceridemia,0
db00197,drug-disease,dis:reperfusion injury,0
db00197,drug-disease,dis:weight gain,0
db00197,drug-disease,"dis:leukemia, myeloid, acute",0
db00197,drug-disease,dis:liver failure,0
db00197,drug-disease,"dis:liver failure, acute",0
db00197,drug-disease,dis:neurotoxicity syndromes,0
db00197,drug-disease,dis:massive hepatic necrosis,0
db00197,drug-disease,dis:atherosclerosis,0
db00197,drug-disease,dis:renal insufficiency,0
db00197,drug-disease,dis:precursor cell lymphoblastic leukemia-lymphoma,0
db00197,drug-disease,dis:chemical and drug induced liver injury,0
db00197,drug-disease,dis:drug-related side effects and adverse reactions,0
db01132,drug-disease,dis:albuminuria,0
db01132,drug-disease,dis:urinary bladder neoplasms,0
db01132,drug-disease,dis:brain injuries,0
db01132,drug-disease,dis:carcinoma,0
db01132,drug-disease,"dis:cholestasis, intrahepatic",0
db01132,drug-disease,dis:colonic neoplasms,0
db01132,drug-disease,dis:cystic fibrosis,0
db01132,drug-disease,dis:diabetes mellitus,0
db01132,drug-disease,"dis:diabetes mellitus, experimental",0
db01132,drug-disease,"dis:diabetes mellitus, type 2",0
db01132,drug-disease,dis:diabetic angiopathies,0
db01132,drug-disease,dis:diabetic nephropathies,0
db01132,drug-disease,dis:edema,0
db01132,drug-disease,"dis:glomerulosclerosis, focal segmental",0
db01132,drug-disease,dis:heart failure,0
db01132,drug-disease,dis:hepatic encephalopathy,0
db01132,drug-disease,"dis:carcinoma, hepatocellular",0
db01132,drug-disease,dis:hyperglycemia,0
db01132,drug-disease,dis:hyperinsulinism,0
db01132,drug-disease,dis:hyperlipidemias,0
db01132,drug-disease,dis:hyperplasia,0
db01132,drug-disease,dis:inflammation,0
db01132,drug-disease,dis:insulin resistance,0
db01132,drug-disease,dis:jaundice,0
db01132,drug-disease,dis:kidney diseases,0
db01132,drug-disease,"dis:liver cirrhosis, experimental",0
db01132,drug-disease,"dis:liver neoplasms, experimental",0
db01132,drug-disease,dis:memory disorders,0
db01132,drug-disease,dis:myocardial infarction,0
db01132,drug-disease,dis:necrosis,0
db01132,drug-disease,dis:obesity,0
db01132,drug-disease,dis:parkinson disease,0
db01132,drug-disease,dis:proteinuria,0
db01132,drug-disease,dis:pulmonary edema,0
db01132,drug-disease,dis:pulmonary fibrosis,0
db01132,drug-disease,dis:weight gain,0
db01132,drug-disease,"dis:liver failure, acute",0
db01132,drug-disease,dis:glucose intolerance,0
db01132,drug-disease,"dis:ventricular dysfunction, left",0
db01132,drug-disease,dis:neurobehavioral manifestations,0
db01132,drug-disease,"dis:infarction, middle cerebral artery",0
db01132,drug-disease,dis:neurotoxicity syndromes,0
db01132,drug-disease,dis:dyslipidemias,0
db01132,drug-disease,dis:chemical and drug induced liver injury,0
db00549,drug-disease,dis:asthma,1
db00549,drug-disease,dis:cough,1
db00549,drug-disease,dis:cystic fibrosis,1
db00549,drug-disease,dis:edema,1
db00549,drug-disease,dis:endometriosis,1
db00549,drug-disease,dis:eosinophilia,1
db00549,drug-disease,dis:headache,0
db00549,drug-disease,dis:hepatic encephalopathy,0
db00549,drug-disease,dis:hepatitis,0
db00549,drug-disease,"dis:hypertension, pulmonary",1
db00549,drug-disease,dis:inflammation,1
db00549,drug-disease,dis:jaundice,0
db00549,drug-disease,dis:leukocytosis,0
db00549,drug-disease,dis:migraine disorders,1
db00549,drug-disease,dis:nausea,0
db00549,drug-disease,dis:necrosis,0
db00549,drug-disease,dis:pain,1
db00549,drug-disease,dis:pancreatitis,0
